Código BDNS,Mecanismo de Recuperación y Resiliencia,Administración,Departamento,Órgano,Fecha de registro,Título de la convocatoria,Título cooficial
481449,NO,ESTADO,MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES,INTERVENCIÓN GENERAL DE LA SEGURIDAD SOCIAL,11/11/2019,Extracto de la Orden de 4 de noviembre de 2019 por la que se convocan becas para la preparación de la pruebas selectivas de acceso, por el sistema de promoción interna, al Cuerpo Superior de Interventores y Auditores de la Administración de la Seguridad S,
481434,NO,ESTADO,MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES,AGENCIA ESTATAL DE INVESTIGACIÓN,11/11/2019,Resolución de la Presidencia de la Agencia Estatal de Investigación por la que se aprueba la convocatoria 2019 de ayudas a «Centros de Excelencia Severo Ochoa» y a «Unidades de Excelencia María de Maeztu» del Plan Estatal 2017-2020,
481416,NO,ESTADO,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,DIRECCIÓN GENERAL DEL INSTITUTO GEOGRÁFICO NACIONAL,11/11/2019,Becas de formación en el Instituto Geográfico Nacional,
481114,NO,ESTADO,MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES,FUNDACIÓN ESPAÑOLA PARA LA CIENCIA Y LA TECNOLOGÍA,08/11/2019,CONVOCATORIA DE AYUDAS PARA EL FOMENTO DE LA CULTURA CIENTÍFICA, TECNOLÓGICA Y DE LA INNOVACIÓN 2019,
481078,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,SUBSECRETARÍA DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,08/11/2019,Orden de 6 de noviembre  de 2019, por la que se convoca el Programa de ayuda al estudio de la Escuela Diplomática para el curso 2019-2020.,
481048,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,FUNDACIÓN ICO,07/11/2019,Programa Fundación ICO- Becas China 2020-2021,
481007,NO,ESTADO,MINISTERIO DE VIVIENDA Y AGENDA URBANA,DIRECCIÓN GENERAL DE AGENDA URBANA Y ARQUITECTURA,07/11/2019,CONVENIO ESPECIFICO ENTRE MINISTERIO DE FOMENTO Y LA FEMP,
481003,NO,ESTADO,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,ENAIRE,07/11/2019,Entrega dineraria sin contraprestación a FLIGHT SAFETY FOUNDATION,
480973,NO,ESTADO,MINISTERIO DE DEFENSA,INSTITUTO NACIONAL DE TÉCNICA AEROESPACIAL ESTEBAN TERRADAS (INTA),07/11/2019,Resolución de 6 de noviembre de 2019 del Director General del Instituto Nacional de Técnica Aeroespacial por la que se convocan becas de formación.,
480942,NO,ESTADO,MINISTERIO DE DEFENSA,INSTITUTO NACIONAL DE TÉCNICA AEROESPACIAL ESTEBAN TERRADAS (INTA),07/11/2019,Resolución de 6 de noviembre de 2019 del Director General del Instituto Nacional de Técnica Aeroespacial Esteban Terradas por la que se convocan becas de formación.,
480848,NO,ESTADO,MINISTERIO DE DEFENSA,INSTITUTO NACIONAL DE TÉCNICA AEROESPACIAL ESTEBAN TERRADAS (INTA),06/11/2019,Resolución de 6 de noviembre de la Dirección General del Instituto Nacional de Técnica Aeroespacial por la que se convocan becas de formación.,
480760,NO,ESTADO,MINISTERIO DE POLÍTICA TERRITORIAL Y MEMORIA DEMOCRÁTICA,CONSEJO DE TRANSPARENCIA Y BUEN GOBIERNO,06/11/2019,Resolución de 5 de noviembre de 2019, de la Presidencia del Consejo de Transparencia y Buen Gobierno, por la que se convocan los Premios Infantiles para el Fomento de la Transparencia Esther Arizmendi.,
480741,NO,ESTADO,MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN,FONDO ESPAÑOL DE GARANTÍA AGRARIA,06/11/2019,Resolución de seis de noviembre de 2019, del Fondo Español de Garantía Agraria O.A., por la que se convocan las subvenciones a las organizaciones asociadas de distribución, para sufragar los gastos administrativos, de transporte y almacenamiento de los al,
480697,NO,ESTADO,MINISTERIO DE CULTURA,DIRECCIÓN GENERAL DE DERECHOS CULTURALES,06/11/2019,Resolución de la Subsecretaria del Ministerio de Cultura y Deporte por la que se aprueba una treansferenica dineraria a Fundación Centro Nacional del Vidrio en el año 2019,
480665,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,06/11/2019,Convocatoria Instrumental Palestina 2019 Género RWDS Ampliación de capacidades cooperativas de mujeres,
480664,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,06/11/2019,Convocatoria Instrumental Palestina 2019 Pesca ESDC Mejora ingresos sector pesca en Gaza,
480663,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,06/11/2019,Convocatoria Instrumental 2019 COLOMBIA Intercambios de conocimiento sobre prácticas exitosas que fomentan el desarrollo local,
480662,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,06/11/2019,Convocatoria Instrumental Marruecos 2019 Educación NAHDA Proyecto UE Kafaat LilJamia,
480661,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,06/11/2019,Convocatoria Instrumental 2019 PARAGUAY Escuela Taller de Asunción,
480660,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,06/11/2019,Convocatoria Instrumental Palestina 2019 Gobernabilidad MAEAP Máster Escuela Diplomática,
480659,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,06/11/2019,Convocatoria Instrumental 2019 PRO. AFRO COLOMBIA.Construcción participativa lineamientos política pública erradicar racismo,
480658,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,06/11/2019,Convocatoria Instrumental Honduras 2019 Gobernabilidad Poder Judicial HN Fortalecimiento de la defensa pública en Honduras,
480657,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,06/11/2019,Convocatoria Instrumental Marruecos 2019 Género DROITS ET JUSTICE Empoderamiento económico de las Mujeres,
480656,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,06/11/2019,Convocatoria Instrumental 2019 Filipinas Alianza municipios Basilan fase 2,
480655,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,06/11/2019,Convocatoria Instrumental Marruecos 2019 Educación AHLAM Proyecto UE Kafaat LilJamia,
480654,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,06/11/2019,Convocatoria Instrumental Marruecos 2019 Educación AFA Proyecto UE Kafaat LilJamia,
480653,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,06/11/2019,Convocatoria Instrumental Marruecos 2019 Educación AL JISR Proyecto UE Kafaat LilJamia,
480652,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,06/11/2019,Convocatoria Instrumental Apoyo al Fortalecimiento del Enfoque Restaurativo en los procesos de Responsabilidad Penal de los Ad,
480651,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,06/11/2019,Convocatoria Instrumental Jordania 2019 Gobernabilidad CDFJ,
480650,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,06/11/2019,Convocatoria Instrumental Jordania 2019 Gobernabilidad We Participate,
480649,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,06/11/2019,Convocatoria Instrumental Perú, 2019, Fortaleciendo la prevención contra la violencia de género,
480648,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO,06/11/2019,Convocatoria Instrumental Marruecos 2019 Educación PCDC Proyecto UE Kafaat LilJamia,
480625,NO,ESTADO,MINISTERIO DE DEFENSA,SECRETARÍA GENERAL DE POLÍTICA DE DEFENSA,05/11/2019,Orden de 31 de octubre de 2019, por la que se convocan subvenciones para promover la cultura de defensa, correspondientes al año 2020,
480595,NO,ESTADO,MINISTERIO DE CULTURA,DIRECCIÓN GENERAL DE DERECHOS CULTURALES,05/11/2019,Subvención nominativa a el Consorcio Centro Federico García Lorca. Ley PGE 2018-P (Presupuestos 2018 prorrogados 2019).Transformada en transferencia dineraria,
480570,NO,ESTADO,MINISTERIO DE CULTURA,DIRECCIÓN GENERAL DE DERECHOS CULTURALES,05/11/2019,Subvención nominativa a la Fundación Residencia de Estudiantes. Ley PGE 2018-P (Presupuestos 2018 prorrogados 2019).Transformada en transferencia dineraria,
480558,NO,ESTADO,MINISTERIO DE INDUSTRIA Y TURISMO,OFICINA ESPAÑOLA DE PATENTES Y MARCAS, O.A.,05/11/2019,Subvención nominativa para la Fundación Universidad Autónoma de Madrid (FUAM) según la Ley de PGE 6/2018,
480547,NO,ESTADO,MINISTERIO DE INDUSTRIA Y TURISMO,OFICINA ESPAÑOLA DE PATENTES Y MARCAS, O.A.,05/11/2019,Subvención Nominativa a la Fundación Foro Marcas Renombradas Españolas según la Ley de PGE,
480545,NO,ESTADO,MINISTERIO DE CULTURA,DIRECCIÓN GENERAL DE DERECHOS CULTURALES,05/11/2019,Subvención nominativa a la Fundación Instituto de Cultura Gitana.Ley PGE 2018-P (Presupuestos 2018 prorrogados 2019).Transformada en transferencia dineraria,
480544,NO,ESTADO,MINISTERIO DE POLÍTICA TERRITORIAL Y MEMORIA DEMOCRÁTICA,DIRECCIÓN GENERAL DE COOPERACIÓN AUTONÓMICA Y LOCAL,05/11/2019,Resolución de 28 de octubre de 2019 del Director General de Cooperación Autonómica y Local por la que se aprueba la convocatoria de subvenciones previstas en el artículo 1 del Real Decreto 1387/2018, 19 de noviembre, por el que se extiende el ámbito de ap,
480455,NO,ESTADO,MINISTERIO DE CULTURA,DIRECCIÓN GENERAL DE DERECHOS CULTURALES,05/11/2019,Subvención nominativa a la Fundación Centro Naciona del Vidrio. Ley PGE 2018-P(Presupuesto2018 prorrogados 2019). Transformada en transferencia dineraria,
480369,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,SECRETARÍA DE ESTADO DE COOPERACIÓN INTERNACIONAL,04/11/2019,Resolución de 31 de octubre de 2019, de la Secretaría de Estado de Cooperación Internacional y para Iberoamérica y el Caribe, por la que se convoca el Premio Bartolomé de las Casas en su edición de 2019.,
480360,NO,ESTADO,MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN,SECRETARÍA DE ESTADO DE COOPERACIÓN INTERNACIONAL,04/11/2019,Resolución de 31 de octubre de 2019 del Secretario de Estado de Cooperación Internacional y para Iberoamérica y el Caribe, por la que se convocan las subvenciones para la celebración de congresos, seminarios y jornadas relacionadas con la cooperación al d,
480240,NO,ESTADO,MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES,CONSEJO SUPERIOR DE DEPORTES,04/11/2019,Convocatoria subvenciones CEUS 2019,
480192,NO,ESTADO,MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES,DIRECCIÓN GENERAL DE PLANIFICACIÓN Y GESTIÓN EDUCATIVA,31/10/2019,Convocatoria de plazas para profesores visitantes en centros educativos de Estados Unidos de América, Canadá, Reino Unido y China para el curso académico 2020-2021,
480063,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,31/10/2019,Resolución de 21 de octubre de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria COTERIE (SOLE COMMERCE y FOOTWEAR@COTERIE) - 11-13/02/2020,
480058,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,31/10/2019,Resolución de 21 de octubre de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la feria IMM en Colonia (Alemania) del 13 al 19 enero,
480053,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,31/10/2019,Resolución de 21 de octubre de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria Maison & Objet Paris del 17-21 Enero 2020,
480050,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,31/10/2019,Resolución de 21 de octubre de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación en el Pabellón España en Feria Kind & Jugend - Colonia (Alemania ) - 17 al 20 de septiembre 2020,
479977,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,30/10/2019,Resolución de 21 de octubre de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria HOMI - Milán (Italia) - 15 al 18 febrero 2020,
479976,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,30/10/2019,Resolución de 21 de octubre de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria WHOS NEXT  I - París (Francia) - 17 al 20 enero 2020,
479975,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,30/10/2019,Resolución de 21 de octubre de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria BIJORHCA  I - París (Francia)  - 17 al 20 enero 2020,
479974,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,30/10/2019,ADENDA4+Resolución de 21 de octubre de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria BEAUTYWORLD MIDDLE EAST, Dubai (EAU)- 5-7 noviembre 2021,
479973,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,30/10/2019,Resolución de 21 de octubre de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Misión Estudio PERFUMERÍA A NIGERIA 2019, Lagos (Nigeria) - 20 al 22 nov 2020,
479972,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,30/10/2019,ANULADA - Resolución de 21 de octubre de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria PREMIERE VISION PARÍS I-París-11 al 13 feb,
479971,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,30/10/2019,Resolución de 21 de octubre de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria LINEAPELLE I 2020 - Milán (Italia) - 19 al 21 febrero 2020,
479970,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,30/10/2019,Resolución de 21 de octubre de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la FeriaHONG KONG SHOWROOM TOYS FROM SPAIN 2020 - China - 1 al 31 de enero 2020,
479969,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,30/10/2019,Resolución de 21 de octubre de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria HONG KONG TOYS & GAMES FAIR 2020 - China  - 6 al 9 de febrero 2020,
479965,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,30/10/2019,CONVOCATORIA ANULADA - Resolución de 21 de octubre de 2019 de ICEX España Exportaciones e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria PREMIERE VISION LEATHER I-París-11 al 13 feb 2020,
479963,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,30/10/2019,Resolución de 21 de octubre de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria SALON WHOS NEXT, SALON LINGERIE - París (Francia) - 17 al 20 enero 2020,
479961,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,30/10/2019,Resolución de 21 de octubre de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en PURE - 9-11 feb - MODA Uk - 23-25 feb - Scoop - 9-11 feb - JACKET 22-23 ene - Londres,
479959,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,30/10/2019,Resolución de 21 de octubre de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria PANORAMA, PREMIUM, SEEK, BRIGHT, SHOW & ORDER, XOOM 2020 - Berlín 14-16 ener,
479956,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,30/10/2019,Resolución de 21 de octubre de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria SALONES MODA NY    - Nueva York (EE.UU)- 10 al 14 febrero 2020,
479953,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,30/10/2019,Resolución de 21 de octubre de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria SALÓN LINGERIE PRO, Amberes (Bélgica)-  26 al 27 enero 2020,
479952,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,30/10/2019,Resolución de 21 de octubre de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria PITTI UOMO,  Florencia (Italia) - 7 al 10 enero 2020,
479950,NO,ESTADO,MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA,ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.,30/10/2019,Resolución de 21 de octubre de 2019 de ICEX España Exportación e Inversiones, E.P.E., M.P. por la que se convoca la concesión de ayudas para la Participación Agrupada en la Feria COLOMBIATEX 2020 - Medellín (Colombia)- 21 al 23 enero 2020,
479773,NO,ESTADO,MINISTERIO DEL INTERIOR,SUBDIRECCIÓN GENERAL DE GESTIÓN ECONÓMICA Y PATRIMONIAL,30/10/2019,Ayuda directa a Senegal para gastos combustible y aceite patrullaje, en el ámbito de la Cooperación Policial Internacional, al amparo del R.D. 732/2007, de 8 de junio,
479691,NO,ESTADO,MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES,CENTRO DE INVESTIGACIONES SOCIOLÓGICAS,29/10/2019,Resolución de 29 de octubre de 2019 del Centro de Investigaciones Sociológicas por la que se publica la convocatoria de becas de formación para posgraduados en materias de interés para el organismo para el año 2020,
479648,NO,ESTADO,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,SERVICIO PÚBLICO DE EMPLEO ESTATAL,29/10/2019,Convenio entre el Servicio Público de Empleo Estatal y la Entidad Estatal de Derecho Público Trabajo Penitenciario y Formación para el Empleo, para la formación de las personas privadas de libertad,
479592,NO,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,DIRECCIÓN GENERAL DE POLÍTICA ENERGÉTICA Y MINAS,29/10/2019,Resolución de 28 de octubre de 2019, de la Secretaría de Estado de Energía, por la que se aprueba la convocatoria para la concesión de ayudas en 2020 destinadas a la prevención de riesgos y seguridad minera,
479472,NO,ESTADO,MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES,SECRETARÍA GENERAL DE UNIVERSIDADES,28/10/2019,Resolución 28 de octubre de 2019, de la Secretaría de Estado de Universidades, Investigación, Desarrollo e Innovación por la que se convocan los Premios Nacionales de Fin de Carrera de Educación Universitaria destinados a quienes hayan concluido los estud,
