Administración,Administraci�n,Código BDNS,C�digo BDNS,Departamento,Fecha de registro,Mecanismo de Recuperación y Resiliencia,Mecanismo de Recuperaci�n y Resiliencia,Título cooficial,Título de la convocatoria,T�tulo cooficial,T�tulo de la convocatoria,Órgano,�rgano
ESTADO,,20132013932101,,MINISTERIO PARA LA TRANSFORMACIÓN DIGITAL Y DE LA FUNCIÓN PÚBLICA,18/01/2014,NO,,,Resolución por la que se convoca para el ejercicio 2013 la concesión de subvenciones a organizaciones sindicales presentes en las mesas generales de negociación en las que participa la Administración General del Estado,,,DIRECCIÓN GENERAL DE LA FUNCIÓN PÚBLICA,
ESTADO,,201320131090201,,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,03/01/2014,NO,,,"ORDEN AAA/1903/2013, de 9 de octubre, por la que se convoca la concesión de  subvenciones a entidades del tercer sector para realizar actividades de interés social en la protección del medio ambiente para el año 2013",,,SUBSECRETARÍA PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,
ESTADO,,201320131092611,,MINISTERIO DEL INTERIOR,22/01/2014,NO,,,Orden INT/1904/2013 de 14 de octubre por la que se convocan subvenciones para las asociaciones profesionales de guardias civiles,,,D.G. DE LA GUARDIA CIVIL,
ESTADO,,2013201320605511,,MINISTERIO DEL INTERIOR,22/01/2014,NO,,,Addenda al Convenio Marco de colaboración entre el Ministerio del Interior (DGGC) y la Asociación Prohuérfanos de la Guardia Civil,,,D.G. DE LA GUARDIA CIVIL,
ESTADO,,2013201320605611,,MINISTERIO DEL INTERIOR,22/01/2014,NO,,,Addenda al Convenio Marco entre el Ministrio del Interior (DGGC) y la Fundación Guardia Civil,,,D.G. DE LA GUARDIA CIVIL,
ESTADO,,2013201320700111,,MINISTERIO DEL INTERIOR,21/01/2014,NO,,,"Orden INT/3243/2007, de 22 de octubre, por la que se establecen las bases reguladoras para la concesión de subvenciones a las Organizaciones Sindicales del Cuerpo Nacional de Policía.",,,DIRECCIÓN GENERAL DE LA POLICÍA,
ESTADO,,2013201320700311,,MINISTERIO DEL INTERIOR,21/01/2014,NO,,,"Orden INT/3243/2007, de 22 de octubre, por la que se establecen las bases reguladoras para la concesión de subvenciones a las Organizaciones Sindicales del Cuerpo Nacional de Policía.",,,DIRECCIÓN GENERAL DE LA POLICÍA,
ESTADO,,2013201320700411,,MINISTERIO DEL INTERIOR,21/01/2014,NO,,,"Orden INT/3243/2007, de 22 de octubre, por la que se establecen las bases reguladoras para la concesión de subvenciones a las Organizaciones Sindicales del Cuerpo Nacional de Policía.",,,DIRECCIÓN GENERAL DE LA POLICÍA,
ESTADO,,2013201320700611,,MINISTERIO DEL INTERIOR,21/01/2014,NO,,,"Ley 22/2013, de 23 de diciembre, de Presupuestos Generales del Estado para 2014",,,DIRECCIÓN GENERAL DE LA POLICÍA,
ESTADO,,2013201320700711,,MINISTERIO DEL INTERIOR,21/01/2014,NO,,,"Ley 22/2013, de 23 de diciembre, de Presupuestos Generales del Estado para 2014",,,DIRECCIÓN GENERAL DE LA POLICÍA,
ESTADO,,2013201320700911,,MINISTERIO DEL INTERIOR,21/01/2014,NO,,,"Orden INT/3243/2007, de 22 de octubre, por la que se establecen las bases reguladoras para la concesión de subvenciones a las Organizaciones Sindicales del Cuerpo Nacional de Policía.",,,DIRECCIÓN GENERAL DE LA POLICÍA,
ESTADO,,2013201325001521,,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,22/01/2014,NO,,,"LEY 17/2012, DE 27 DE DICIEMBRE, DE PRESUPUESTOS GENERALES DEL ESTADO PARA EL AÑO 2013",,,CONFEDERACIÓN HIDROGRÁFICA DEL EBRO,
ESTADO,,2013201328600101,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",28/01/2014,NO,,,Aportación a la Fundación Real Instituto Elcano de Estudios Internacionales Estrátegicos,,,DIRECCIÓN GENERAL DE COMERCIO INTERNACIONAL E INVERSIONES,
ESTADO,,2013201357105901,,MINISTERIO DE HACIENDA,15/01/2014,NO,,,"Ayuntamiento de Cuenca para la realización de las obras de "" Derribo controlado del muro de cerramiento de la calle Alfonso VIII""",,,CONSORCIO DE LA CIUDAD DE CUENCA,
ESTADO,,2013201357106401,,MINISTERIO DE HACIENDA,15/01/2014,NO,,,Prórroga Convenio Subvención entre el Consorcio y la UIMP,,,CONSORCIO DE LA CIUDAD DE CUENCA,
ESTADO,,2013201357106701,,MINISTERIO DE HACIENDA,15/01/2014,NO,,,"Fundación "" Jacinto e Inocencio Guerrero"" para la realización de unas Jornadas de Zarzuela en Cuenca",,,CONSORCIO DE LA CIUDAD DE CUENCA,
ESTADO,,2013201357106801,,MINISTERIO DE HACIENDA,17/01/2014,NO,,,"Fundación de la Semana de Música Religiosa de Cuenca, para la realización de la “52 Semana de Música Religiosa” (2013).",,,CONSORCIO DE LA CIUDAD DE CUENCA,
ESTADO,,2013201357106901,,MINISTERIO DE HACIENDA,17/01/2014,NO,,,"Fundación de  Cultura “Ciudad de Cuenca”, para el desarrollo y ejecución de las actividades programadas para el año  2013.",,,CONSORCIO DE LA CIUDAD DE CUENCA,
ESTADO,,2013201357107001,,MINISTERIO DE HACIENDA,17/01/2014,NO,,,Fundación “Antonio Saura” para el desarrollo de la actividad de la Fundación (2013).   E) CANTIDAD CONCEDIDA,,,CONSORCIO DE LA CIUDAD DE CUENCA,
ESTADO,,2013201357107101,,MINISTERIO DE HACIENDA,17/01/2014,NO,,,"Fundación “Antonio Pérez”, para la realización de diferentes actividades culturales incluidas en su programación anual durante el año 2013.",,,CONSORCIO DE LA CIUDAD DE CUENCA,
ESTADO,,2013201357107201,,MINISTERIO DE HACIENDA,17/01/2014,NO,,,Prórroga Convenio de subvención entre el Consorcio y la UIMP (2013),,,CONSORCIO DE LA CIUDAD DE CUENCA,
ESTADO,,2013201366205101,,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",10/01/2014,NO,,,Anexo XVII para el año 2013 al Convenio de cooperación suscrito por el MECD y la ATEI,,,DIRECCIÓN GENERAL DE EVALUACIÓN Y COOPERACIÓN TERRITORIAL,
ESTADO,,2013201368600101,,"MINISTERIO DE DERECHOS SOCIALES, CONSUMO Y AGENDA 2030",30/01/2014,NO,,,CONVENIO POR EL QUE SE CANALIZA LA SUBVENCION NOMINATIVA A FAVOR DE LA UNIVERSIDAD CARLOS III DE MADRID PARA EL CENTRO ESPAÑOL DE SUBTITULADO Y AUDIODESCRIPCIÓN,,,REAL PATRONATO SOBRE DISCAPACIDAD,
ESTADO,,2013201368600501,,"MINISTERIO DE DERECHOS SOCIALES, CONSUMO Y AGENDA 2030",28/01/2014,NO,,,CONVENIO POR EL QUE SE CANALIZA LA SUBVENCIÓN NOMINATIVA A FAVOR DE LA FUNDACIÓN CENTAC PARA EL CENTRO NACIONAL DE TECNOLOGÍAS DE LA ACCESIBILIDAD,,,REAL PATRONATO SOBRE DISCAPACIDAD,
ESTADO,,2013201370960401,,MINISTERIO DE IGUALDAD,29/01/2014,NO,,,CONVENIO CON LA FEDERACIÓN ESPAÑOLA DE MUNICIPIOS Y PROVINCIAS PARA LA REALIZACIÓN DE ACTUACIONES RELACIONADAS CON LA LUCHA CONTRA LA VIOLENCIA DE GÉNERO EN EL ÁMBITO LOCAL,,,DELEGACIÓN DEL GOBIERNO CONTRA LA VIOLENCIA DE GÉNERO,
ESTADO,,20142008515801,,MINISTERIO DE TRABAJO Y ECONOMÍA SOCIAL,22/01/2014,NO,,,Formación de oferta de ocupados y desempleados.  Otros gastos,,,DIRECCIÓN PROVINCIAL DEL SEPE DE BADAJOZ,
ESTADO,,20022002811811,,"MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",28/02/2014,NO,,,O.MAM/919/2002 d 8 abril por la q establecen bases reguladoras y convocan subvenciones para realización activ.privadas materia conservación naturaleza y coadyuvantes con estrategía conserv.y uso sostenible diversidad biológica y estrategía forestal 2002,,,"DIRECCIÓN GENERAL DE DESARROLLO RURAL, INNOVACIÓN Y FORMACIÓN AGROALIMENTARIA",
ESTADO,,2013201374301,,MINISTERIO DE CULTURA,26/02/2014,NO,,,"Resolución de 15 de enero de 2013, del Instituto Nacional de las Artes Escénicas y de la Música, por la que se convocan ayudas a la difusión del teatro y del circo y a la comunicación teatral y circense en 2013",,,INSTITUTO NACIONAL DE LAS ARTES ESCÉNICAS Y DE LA MÚSICA,
ESTADO,,20132013240001,,"MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES",20/02/2014,NO,,,"Resolución de 14 de febrero de 2013, del Instituto Social de la Marina, por la que se convocan ayudas económicas para la dotación de botiquines de los que han de ir provistos los buques, correspondientes a 2012",,,INSTITUTO SOCIAL DE LA MARINA,
ESTADO,,20132013881501,,"MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",28/02/2014,NO,,,"ORDEN AAA/1529/2013, DE 30 DE JULIO POR LA QUE CONVOCA PARA 2013 CONCESION DE SUBVENCIONES A ENTIDADES ASOCIATIVAS REPRESENTATIVAS DEL SECTOR PESQUERO PARA EL DESARROLLO DE DISTINTAS ACTIVIDADES",,,SECRETARÍA GENERAL DE PESCA,
ESTADO,,20132013953301,,MINISTERIO DE JUVENTUD E INFANCIA,07/02/2014,NO,,,"Resolución de 1 de agosto de 2013, del Instituto de la Juventud, por la que se convocan las ayudas Injuve para la Creación Joven, en el año 2013",,,INSTITUTO DE LA JUVENTUD,
ESTADO,,201320131039301,,"MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",11/02/2014,NO,,,"ORDEN AAA/1805/2013 DE 4 DE OCTUBRE, ESTABLECE LAS BASES REGULADORAS Y LA CONVOCATORIA PARA CONCESION AYUDAS COMPENSATORIAS A DETERMINADA FLOTA PESQUERA QUE FAENA EN AGUAS ADYACENTES AL PEÑON DE GIBRALTAR",,,SECRETARÍA GENERAL DE PESCA,
ESTADO,,201320132172101,,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,18/02/2014,NO,,,CONVENIO ENTRE MAGRAMA A TRAVES DGCEA Y MEDIO NATURAL YA LA AG. ECOLPGIA URBANA BARCELONA CONCESION SUBVENCION PREVISTA NOMINATIVAMNETE LEY PGE2013 APOYO DESARROLLO ACTUACIONES ESTRATEGIA ESPAÑOLA SOSTENIBILIDAD URBANA Y LOCAL 2013,,,DIRECCIÓN GENERAL DE CALIDAD Y EVALUACIÓN AMBIENTAL,
ESTADO,,201320132172201,,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,12/02/2014,NO,,,CONVENIO COLABORACIÓN MAGRAMA U UP MADRID APOYO AL DESARROLLO DE LA ESTRATEGIA MOVILIDAD SOSTENIBLE DURANTE EL AÑO 2013,,,DIRECCIÓN GENERAL DE CALIDAD Y EVALUACIÓN AMBIENTAL,
ESTADO,,201320132172301,,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,12/02/2014,NO,,,CONVENIO CON LA UNIVERSIDADA DE MALAGA PARA APOYAR LAS TAREAS COMO LIDER DEL ETC-LUSI DE LA AEMA,,,DIRECCIÓN GENERAL DE CALIDAD Y EVALUACIÓN AMBIENTAL,
ESTADO,,201320132172401,,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,21/02/2014,NO,,,ONVENIO DE COLABORACION ENTRE LA ADMON Y EL CENTRO DE COOPERACION DEL MEDITERRANEO DE LA UNION INTERNACIONAL PARA LA CONSERVACION DE LA NATURALEZA (UICN) EN MALAGA PARA 2013,,,DIRECCIÓN GENERAL DE CALIDAD Y EVALUACIÓN AMBIENTAL,
ESTADO,,20142013847801,,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",15/02/2014,NO,,,Prórroga en 2014 de Becas de formación de postgrado en la Subdirección General de Deporte y Salud 2013,,,CONSEJO SUPERIOR DE DEPORTES,
ESTADO,,2014201413830151,,"MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",21/02/2014,NO,,,"Orden que regula la concesión de subvenciones de la A.G.E., a la suscripción de los seguros incluídos en el Pan de Seguros Combinados para el año 2014",,,ENTIDAD ESTATAL DE SEGUROS AGRARIOS - ENESA,
ESTADO,,20012001860111,,"MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",20/03/2014,NO,,,O. de 10/04/2001 x la q se establecen las bases reguladoras y se convocan subv.para realización activid.privadas en materia de conservac.naturaleza y coadyuvantes con estrategia conserv. y uso sostenible diversidad biológica y estrategia forestal española,,,"DIRECCIÓN GENERAL DE DESARROLLO RURAL, INNOVACIÓN Y FORMACIÓN AGROALIMENTARIA",
ESTADO,,20032003376211,,"MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",13/03/2014,NO,,,"ORDEN MAM/369/2003, de 11 febrero, por la que se establecen las bases reguradoras y se convocan subvenciones para la  realización actividades privadas en materia de Conservación de la Naturaleza durante el ejercicio 2003",,,"DIRECCIÓN GENERAL DE DESARROLLO RURAL, INNOVACIÓN Y FORMACIÓN AGROALIMENTARIA",
ESTADO,,201020101295201,,"MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES",28/03/2014,NO,,,"Resolución 2 de agosto de 2010, del Centro de Estudios Políticos y Constitucionales, por la que se convocan ayudas de formación para jóvenes investigadores en el marco del Máster en Ciencia Política y Derecho Constitucional.",,,CENTRO DE ESTUDIOS POLÍTICOS Y CONSTITUCIONALES,
ESTADO,,201220091523901,,"MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",19/03/2014,NO,,,"ORDEN ARM/2563/2009, 17 SEPTIEMBRE, ESTABLECE LAS BASES REGULADORAS Y CONVOCATORIA DE BECAS DE FORMACION PARA DIPLOMADOS UNIVERSITARIOS Y TITULADOS SUPERIORES EN MEDIO AMBIENTE Y BIODIVERSIDAD MARINA Y ECONOMIA PESQUERA DE LA SECRETARIA GRAL. DEL MAR",,,SECRETARÍA GENERAL DE PESCA,
ESTADO,,2012201234600501,,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",14/03/2014,NO,,,Subvención a la Fundación Real Instituto Elcano de Estudios Internacionales y Estratégicos,,,SECRETARÍA DE ESTADO PARA IBEROAMÉRICA Y EL CARIBE Y EL ESPAÑOL EN EL MUNDO,
ESTADO,,2012201234600601,,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",14/03/2014,NO,,,Fundación a la Fundación CIDOB (Centro Información Documentación Internacional Barcelona),,,SECRETARÍA DE ESTADO PARA IBEROAMÉRICA Y EL CARIBE Y EL ESPAÑOL EN EL MUNDO,
ESTADO,,2012201234600701,,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",14/03/2014,NO,,,Subvención a la Asociación Atlántica Española,,,SECRETARÍA DE ESTADO PARA IBEROAMÉRICA Y EL CARIBE Y EL ESPAÑOL EN EL MUNDO,
ESTADO,,2012201234600801,,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",14/03/2014,NO,,,Subvención al Centro Internacional de Toledo para la Paz,,,SECRETARÍA DE ESTADO PARA IBEROAMÉRICA Y EL CARIBE Y EL ESPAÑOL EN EL MUNDO,
ESTADO,,2012201234600901,,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",14/03/2014,NO,,,Subvención al Club de Madrid,,,SECRETARÍA DE ESTADO PARA IBEROAMÉRICA Y EL CARIBE Y EL ESPAÑOL EN EL MUNDO,
ESTADO,,2012201234601001,,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",14/03/2014,NO,,,Subvención a la Asociación de las Naciones Unidas en España,,,SECRETARÍA DE ESTADO PARA IBEROAMÉRICA Y EL CARIBE Y EL ESPAÑOL EN EL MUNDO,
ESTADO,,201320091523901,,"MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",27/03/2014,NO,,,"ORDEN ARM/2563/2009, 17 SEPTIEMBRE, ESTABLECE LAS BASES REGULADORAS Y CONVOCATORIA DE BECAS DE FORMACION PARA ÑDIPLOMADOS UNIVERSITARIOS Y TITULADOS SUPERIORES PARA MEDIO AMBIENTE Y ECONOMIA PESQUERA DE LA SGM",,,SECRETARÍA GENERAL DE PESCA,
ESTADO,,201320091687501,,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,25/03/2014,NO,,,"3ª PRORROGA BECAS PARA LA FORMACION DE TITULADOS SUPERIORES, CONVOCATORIA 2009 (ORDEN FOM/2842/2009 DE 29 DE SEPTIEMBRE, BOE DEL 24.10.2009)",,,DIRECCIÓN GENERAL DEL INSTITUTO GEOGRÁFICO NACIONAL,
ESTADO,,201320111057511,,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,25/03/2014,NO,,,"PRIMERA PRÓRROGA CONVOCATORIA BECAS AÑO 2011 PARA TITULADOS SUPERIORES (ORDEN FOM/2399/2011 DE 1 DE SEPTIEMBRE, BOE 10 DE SEPTIEMBRE)",,,DIRECCIÓN GENERAL DEL INSTITUTO GEOGRÁFICO NACIONAL,
ESTADO,,20132013907201,,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",28/03/2014,NO,,,"Resolución de 28 de enero de 2013, de la Presidencia del CSD, por la que se convocan ayudas a las Federaciones Deportivas Españolas para el año 2013.",,,CONSEJO SUPERIOR DE DEPORTES,
ESTADO,,20132013907211,,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",29/03/2014,NO,,,"Resolución de 28 de enero de 2013, de la Presidencia del CSD, por la que se convocan ayudas a las Federaciones Deportivas Españolas para el año 2013.",,,CONSEJO SUPERIOR DE DEPORTES,
ESTADO,,20132013364501,,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",13/03/2014,NO,,,"Resolucion de 28 de febrero de 2013, de la Secretaria de Estado de Asuntos Exteriores, por la que se convocan subvenciones correspondientes al año 2013 parala realizacion de actividades dirigidas a la divulgacion, promocion y defesa delos derechos humanos",,,"DIRECCIÓN GENERAL DE NACIONES UNIDAS, ORGANISMOS INTERNACIONALES Y DERECHOS HUMANOS",
ESTADO,,20132013590001,,"MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES",12/03/2014,NO,,,"Resolución de 14 de mayo de 2013, de la Dirección General de Migraciones, por la que se convocan subvenciones en el área de integración de personas inmigrantes",,,DIRECCIÓN GENERAL DE MIGRACIONES,
ESTADO,,20132013737201,,MINISTERIO PARA LA TRANSFORMACIÓN DIGITAL Y DE LA FUNCIÓN PÚBLICA,29/03/2014,NO,,,PEBA-NG-2013,,,SECRETARÍA DE ESTADO DE TELECOMUNICACIONES E INFRAESTRUCTURAS DIGITALES,
ESTADO,,20132013788451,,"MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES",04/03/2014,NO,,,"Resolución de 11 de julio de 2013, de la D. G. de Migraciones, por la que se convocan subvenciones públicas para la ordenación de los flujos migratorios laborales de trabajadores migrantes para campañas agrícolas de temporada y su inserción laboral.",,,DIRECCIÓN GENERAL DE MIGRACIONES,
ESTADO,,20132013794901,,"MINISTERIO DE DERECHOS SOCIALES, CONSUMO Y AGENDA 2030",25/03/2014,NO,,,Subvenciones a entidades del Tercer Sector de ámbito estatal colaboradoras con la Secretaría de Estado de Servicios Sociales e Igualdad (Resolución de 17 de julio),,,DIRECCIÓN GENERAL DE DERECHOS DE LAS PERSONAS CON DISCAPACIDAD.,
ESTADO,,2013201368583211,,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",29/03/2014,NO,,,Convenio de Colaboración entre CSD y el Comité Paralímpico Español,,,CONSEJO SUPERIOR DE DEPORTES,
ESTADO,,201420111057511,,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,25/03/2014,NO,,,"SEGUNDA PRÓRROGA CONVOCATORIA BECAS AÑO 2011 PARA TITULADOS SUPERIORES (ORDEN FOM/2399/2011 DE 1 DE SEPTIEMBRE, BOE 10 DE SEPTIEMBRE)",,,DIRECCIÓN GENERAL DEL INSTITUTO GEOGRÁFICO NACIONAL,
ESTADO,,201420131361601,,MINISTERIO DE HACIENDA,01/03/2014,NO,,,"LEY 22/2013, DE 23 DE DICIEMBRE,  DE PRESUPUESTOS GENERALES DEL ESTADO PARA EL AÑO 2014",,,SUBSECRETARÍA DE HACIENDA,
ESTADO,,201420131361611,,MINISTERIO DE CULTURA,11/03/2014,NO,,,"Ley 22/2013, de 23 de diciembre, de Presupuestos Generales del Estado para el año 2014. Subvenciones NOMINATIVAS ICAA",,,INSTITUTO DE LA CINEMATOGRAFÍA Y DE LAS ARTES AUDIOVISUALES,
ESTADO,,20142014124801,,MINISTERIO DE CULTURA,27/03/2014,NO,,,Resolución de 3 de febrero convocando ayudas para 2014 Amortización largometrajes,,,INSTITUTO DE LA CINEMATOGRAFÍA Y DE LAS ARTES AUDIOVISUALES,
ESTADO,,20142014201711,,MINISTERIO DE CULTURA,11/03/2014,NO,,,"Resolución de 18 de febrero de 2014, del Instituto de la Cinematografía y de las Artes Audiovisuales, por la que se convocan ayudas para la organización de FESTIVALES y certámenes cinematográficos en España durante el año 2014.",,,INSTITUTO DE LA CINEMATOGRAFÍA Y DE LAS ARTES AUDIOVISUALES,
ESTADO,,20142014213101,,MINISTERIO DE CULTURA,27/03/2014,NO,,,Resolución de 20 de febrero convocando las ayudas para 2014 a largometraje proyecto,,,INSTITUTO DE LA CINEMATOGRAFÍA Y DE LAS ARTES AUDIOVISUALES,
ESTADO,,20142014213201,,MINISTERIO DE CULTURA,29/03/2014,NO,,,Resolución de 21 de febrero convocando las ayudas para 2014 a cortometraje proyecto,,,INSTITUTO DE LA CINEMATOGRAFÍA Y DE LAS ARTES AUDIOVISUALES,
ESTADO,,20142014213211,,MINISTERIO DE CULTURA,29/03/2014,NO,,,Resolución de 21 de febrero convocando las ayudas para 2014 a cortometraje realizado,,,INSTITUTO DE LA CINEMATOGRAFÍA Y DE LAS ARTES AUDIOVISUALES,
ESTADO,,20142014230001,,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",04/03/2014,NO,,,"Resolución de 20 de febrero de 2014, de la Secretaría de Estado de Cooperación Internacional y para Iberoamérica, por la que se convocan subvenciones para la realización de actividades en el marco del Plan Director de la Cooperación española a fundaciones",,,SECRETARÍA DE ESTADO DE COOPERACIÓN INTERNACIONAL,
ESTADO,,20142014230101,,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",04/03/2014,NO,,,"Resolución de 20 de febrero de 2014, de la Secretaría General de Cooperación Internacional para el Desarrollo, por la que se convocan subvenciones para la celebración de congresos, seminarios y jornadas relacionadas con la cooperación al desarrollo",,,SECRETARÍA DE ESTADO DE COOPERACIÓN INTERNACIONAL,
ESTADO,,20142014250301,,MINISTERIO DE POLÍTICA TERRITORIAL Y MEMORIA DEMOCRÁTICA,21/03/2014,NO,,,"Resolución de 28 de febrero de 2014 de la Secretaría de Estado de Infraestructuras, Transporte y Vivienda que inicia el procedimiento para el otorgamiento de compensaciones al transporte de mercancías con origen o destino en Illes Balears",,,DELEGACIÓN DEL GOBIERNO EN ILLES BALEARS,
ESTADO,,20142014289501,,"MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN",21/03/2014,NO,,,"Resolución de de 12 de marzo de 2014, de la Secretaría de Estado para la Unión Europea, por la que se convoca la concesión de subvenciones, año 2014, para la celebración de acciones de comunicaión..., sobre asuntos del ámbito de sus competencias",,,SECRETARÍA DE ESTADO PARA LA UNIÓN EUROPEA,
ESTADO,,2014201426200001,,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,26/03/2014,NO,,,SUBVENCION NOMINATIVA UNIVERSIDAD POLITECNICA DE MADRID,,,DIRECCIÓN GENERAL DEL INSTITUTO GEOGRÁFICO NACIONAL,
ESTADO,,2014201426200101,,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,25/03/2014,NO,,,SUBVENCION NOMINATIVA REAL SOCIEDAD GEOGRAFICA,,,DIRECCIÓN GENERAL DEL INSTITUTO GEOGRÁFICO NACIONAL,
ESTADO,,2014201426200211,,MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE,25/03/2014,NO,,,SUBVENCION AL OBSERVATORIO DEL EBRO,,,DIRECCIÓN GENERAL DEL INSTITUTO GEOGRÁFICO NACIONAL,
ESTADO,,341,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,362,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,386,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,432,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,446,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,459,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,486,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,511,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,541,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,572,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,584,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,593,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,647,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,679,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,710,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,724,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,804,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,805,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
ESTADO,,806,,MINISTERIO DE HACIENDA,31/03/2014,NO,,,EDSC del año,,,"FUNDACIÓN SEPI, F.S.P.",
