Administración,Código BDNS,Departamento,Fecha de registro,Mecanismo de Recuperación y Resiliencia,Título cooficial,Título de la convocatoria,Órgano
ESTADO,423524,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,14/11/2018,NO,,"Coonvenio entre el Ministerio para Transición Ecológica, SEE y el Ayuntamiento de Betancuria para canalizar una subvención prevista nominativamente en los PGE, cuyo objeto es la adquisición de vehículos e instalación de puntos de recarga.",DIRECCIÓN GENERAL DE POLÍTICA ENERGÉTICA Y MINAS
ESTADO,423699,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",14/11/2018,NO,,"Convocatoria de plazas para Profesores Visitantes en centros educativos de Estados Unidos de América, Canadá y Reino Unido para el curso académico 2019-2020.",DIRECCIÓN GENERAL DE PLANIFICACIÓN Y GESTIÓN EDUCATIVA
ESTADO,423791,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,15/11/2018,NO,,"Convenio entre el Ministerio para la Transición Ecológica, SEE y el INS-Serv. Salud Principado Asturias para canalizar una subvención nominativa prevista en los PGE de 2018 para actividades de Seguridad Minera.",DIRECCIÓN GENERAL DE POLÍTICA ENERGÉTICA Y MINAS
ESTADO,423871,"MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",15/11/2018,NO,,Orden por la que se convocan becas de formación técnica y práctica en materia de comercialización y transformación pesquera,SECRETARÍA GENERAL DE PESCA
ESTADO,423909,"MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES",15/11/2018,NO,,"Resolución de la Presidencia del CSD, por la que se convocan ayudas a las Federaciones Deportivas Españolas para equipamientos e inversiones deportivas y para el Programa Nacional de Tecnificación Deportiva en 2018.",CONSEJO SUPERIOR DE DEPORTES
ESTADO,424034,"MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES",16/11/2018,NO,,"Convenio de colaboración con la Fundación de Estudios Parlamentarios y del Estado Autonómico ""Manuel Giménez Abad""","SUBSECRETARÍA DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES"
ESTADO,424145,"MINISTERIO DE CIENCIA, INNOVACIÓN Y UNIVERSIDADES",16/11/2018,NO,,Ayudas del Centro para el Desarrollo Tecnologico Industrial E.P.E. a la inversión para potenciar el crecimiento de empresas innovadoras.,CENTRO PARA EL DESARROLLO TECNOLÓGICO Y LA INNOVACIÓN E.P.E
ESTADO,424174,"MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES",16/11/2018,NO,,DGM - SGE PROYECTOS E INVESTIGACIÓN 2019,DIRECCIÓN GENERAL DE MIGRACIONES
ESTADO,424198,"MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES",16/11/2018,NO,,DGM - SGE ASOCIACIONES 2019,DIRECCIÓN GENERAL DE MIGRACIONES
ESTADO,424630,MINISTERIO DE CULTURA,20/11/2018,NO,,A la Fundación Antonio Gades para sus actividades anuales,INSTITUTO NACIONAL DE LAS ARTES ESCÉNICAS Y DE LA MÚSICA
ESTADO,424671,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,20/11/2018,NO,,CONVENIO  CON EL AYUNTAMIENTO DE LA GRANJA DE SAN ILDEFONSO PARA EL APOYO MUTUO EN MATERIA DE DESARROLLO SOSTENIBLE Y EN EL AMBITO DE SUS RESPECTIVAS ACTIVIDADES,ORGANISMO AUTÓNOMO PARQUES NACIONALES
ESTADO,424673,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,20/11/2018,NO,,"CONVENIO ENTRE OAPN, UPM, UNIVERSIDADREY JUAN CARLOS Y UNIVERSIDAD DE ALCALA PARA LA CREACION DE LA",ORGANISMO AUTÓNOMO PARQUES NACIONALES
ESTADO,424674,MINISTERIO DE HACIENDA,20/11/2018,NO,,Resolución de 16 de noviembre de 2018 del Consorcio de Santiago de concesión de subvención al Auditorio de Galicia para la obra de adecuación de las salas de ensayo. Santiago de Compostela,CONSORCIO DE LA CIUDAD DE SANTIAGO DE COMPOSTELA
