Administración,Administraci�n,Código BDNS,C�digo BDNS,Departamento,Fecha de registro,Mecanismo de Recuperación y Resiliencia,Mecanismo de Recuperaci�n y Resiliencia,Título cooficial,Título de la convocatoria,T�tulo cooficial,T�tulo de la convocatoria,Órgano,�rgano
ESTADO,,190598,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190599,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190603,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190615,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190631,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190632,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190646,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190647,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190648,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190649,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190650,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190651,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190652,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190653,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190654,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190665,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190666,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190667,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190687,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190688,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190689,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190693,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190704,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190705,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190712,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190713,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190714,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190728,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190731,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190732,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190733,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190734,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190738,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190739,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190740,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190754,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190774,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190795,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190796,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190827,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190828,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190829,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190830,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190831,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190832,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190834,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190835,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190836,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190837,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190838,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190839,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190840,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190871,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190872,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190873,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190883,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190904,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190906,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190923,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,190965,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191023,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191024,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191025,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191026,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191031,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191032,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191033,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191047,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191097,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191106,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191107,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191108,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191109,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191110,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191111,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191112,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191136,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191137,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191142,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191143,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191144,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191154,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191190,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191191,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191197,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191198,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191199,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191200,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191201,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191202,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191206,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191207,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191208,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191229,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191230,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191231,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191232,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191265,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191334,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191335,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191336,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191343,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191359,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191362,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191363,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191364,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191385,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191401,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191402,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191403,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191425,,MINISTERIO PARA LA TRANSFORMACIÓN DIGITAL Y DE LA FUNCIÓN PÚBLICA,31/03/2015,NO,,,EDSC del año,,,ENTIDAD PÚBLICA EMPRESARIAL RED.ES,
ESTADO,,191427,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191431,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191434,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191447,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191448,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191449,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191450,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191451,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191463,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191464,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191465,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191466,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191467,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191468,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191490,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191493,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191494,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191495,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191521,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191524,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191525,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191526,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
ESTADO,,191527,,"MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA",31/03/2015,NO,,,EDSC del año,,,"ICEX ESPAÑA EXPORTACIÓN E INVERSIONES, EP E.",
