Código BDNS,Mecanismo de Recuperación y Resiliencia,Administración,Departamento,Órgano,Fecha de registro,Título de la convocatoria,Título cooficial
838703,NO,CALONGE,AYUNTAMIENTO DE CALONGE,,09/06/2025,CONVENIO SUBVENCION NOMINATIVA 2024 AFA ESCOLA PERE ROSELLO,CONVENI SUBVENCIO NOMINATIVA 2024 AFA ESCOLA PERE ROSELLO
838687,NO,CALONGE,AYUNTAMIENTO DE CALONGE,,09/06/2025,CONVENIO SUBVENCION NOMINATIVA 2024 CENTRE D'ESTUDIS CALONGINS,CONVENI SUBVENCIO NOMINATIVA 2024 CENTRE D'ESTUDIS CALONGINS
838684,NO,ENGUERA,AYUNTAMIENTO DE ENGUERA,,09/06/2025,CONVOCATORIA ENGUERA TE BECA 2025,
838683,NO,BIGUES I RIELLS,AYUNTAMIENTO DE BIGUES I RIELLS,,09/06/2025,Subvención nominal a la Asociación TUSI(K)CIRC para el año 2025,Subvenció nominal a l`Associació TUSI(K)CIRC per a l`any 2025
838682,NO,BIGUES I RIELLS,AYUNTAMIENTO DE BIGUES I RIELLS,,09/06/2025,Subvención nominal a la Escuderia Vall del Tenes - Sant Feliu de Codines para el año 2025,Subvenció nominal a la Escuderia Vall del Tenes - Sant Feliu de Codines per a l`any 2025
838681,NO,BIGUES I RIELLS,AYUNTAMIENTO DE BIGUES I RIELLS,,09/06/2025,Subvención nominal a la Asociación Ball de Diables de Bigues i Riells del Fai para el año 2025,Subvenció nominal a l`Associació Ball de Diables de Bigues i Riells del Fai per a l`any 2025
838680,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON ASOC MANAIA,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON ASOC MANAIA
838677,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON ASOCIACION ESPAÑOLA CONTRA EL CANCER,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON ASOCIACION ESPAÑOLA CONTRA EL CANCER
838676,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON ASOCIACION SOCIO SANITARIA ENFERMEDADES INFLAMATORIAS INTESTINALES Y OSTOMIZADOS,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON ASOCIACION SOCIO SANITARIA ENFERMEDADES INFLAMATORIAS INTESTINALES Y OSTOMIZADOS
838675,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON ASOCIACION DE ATENCIÓN A LA PARÁLISIS CEREBRAL Y AFINES AMENCER-ASPACE,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON ASOCIACION DE ATENCIÓN A LA PARÁLISIS CEREBRAL Y AFINES AMENCER-ASPACE
838671,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON MANCOMUNIDADE DE MONTES VECIÑAIS EN MAN COMUN DE PONTEVEDRA,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON MANCOMUNIDADE DE MONTES VECIÑAIS EN MAN COMUN DE PONTEVEDRA
838670,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON FEDERACION ESPAÑOLA DE KARATE Y DA,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON FEDERACION ESPAÑOLA DE KARATE Y DA
838669,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON FEDERACION GALLEGA DE PIRAGUISMO PONTEVEDRA,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON FEDERACION GALLEGA DE PIRAGUISMO PONTEVEDRA
838668,NO,COMILLAS,AYUNTAMIENTO DE COMILLAS,,09/06/2025,Convocatoria de subvenciones para colectivos y asociaciones vecinales con sede en el Ayuntamiento de Comillas para el ejercicio 2025.,
838662,NO,SIGÜENZA,AYUNTAMIENTO DE SIGÜENZA,,09/06/2025,SUBVENCIÓN NOMINATIVA A ASOCIACIÓN PARA LA DEFENSA ANIMAL DE SIGÜENZA 2025,
838661,NO,CUARTE DE HUERVA,AYUNTAMIENTO DE CUARTE DE HUERVA,,09/06/2025,"Club de Atletismo Cuarte, escuela de atletismo: nóminas, equipaciones, federaciones y licencia",
838660,NO,PICASSENT,AYUNTAMIENTO DE PICASSENT,,09/06/2025,EXPEDIENTE 2213109N: CONVOCATORIA 2025 CONCESION DE AYUDAS A DEPORTISTAS DE ELITE NO PROFESIONALES DEL MUNICIPIO DE PICASSENT,
838659,NO,PICASSENT,AYUNTAMIENTO DE PICASSENT,,09/06/2025,CONCESIÓN SUBVENCIÓN NOMINATIVA EJERCICIO 2024 -ASOCIACION CULTURAL TAURINA L'AFICIO DE PICASSENT,
838657,NO,MASSANASSA,AYUNTAMIENTO DE MASSANASSA,,09/06/2025,"Premios destinados a reconocer la excelencia y el esfuerzo, en los estudios de música y danza",
838656,NO,SIGÜENZA,AYUNTAMIENTO DE SIGÜENZA,,09/06/2025,SUNVENCIÓN NOMINATIVA A OBIPADO SIGÜEN ZA IGLESIAS RURALES 2025,
838655,NO,ALCALÁ LA REAL,AYUNTAMIENTO DE ALCALÁ LA REAL,,09/06/2025,"Bases específicas y convocatoria de subvenciones 2025 a clubes y asociaciones deportivas de Alcalá la Real, en régimen de concurrencia competitiva",
838653,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,APORTACIONES GRUPOS POLÍTICOS MUNICIPALES LEGISLATURA 2019-2023,DOTACIÓNS GRUPOS POLÍTICOS MUNICIPALES LEXISLATURA 2019-2023
838652,NO,SIGÜENZA,AYUNTAMIENTO DE SIGÜENZA,,09/06/2025,SUBVENCIÓN COFRADIA DE LA VERA CRUZ 2025,
838647,NO,ABANTO Y CIÉRVANA-ABANTO ZIERBENA,AYUNTAMIENTO DE ABANTO Y CIÉRVANA-ABANTO ZIERBENA,,09/06/2025,"CONVOCATORIA DE SUBVENCION CONCURRRENCIA COMPETITIVA CULTURA, DEPORTE Y FIESTAS DE BARRIOS","KULTURA, KIROLA ETA AUZOETAKO JAIETAKO LEHIARAKO DIRULAGUNTZA DEIALDIA"
838646,NO,SIGÜENZA,AYUNTAMIENTO DE SIGÜENZA,,09/06/2025,SUBVENCIÓN OBISPADO CABILDO (RESTAURACIÓN PATRIMONIO HISTÓRICO ARTÍSTICO CATEDRAL,
838645,NO,ZIGOITIA,AYUNTAMIENTO DE ZIGOITIA,,09/06/2025,SUBVENCIÓN NOMINATIVA A LA ASOCIACIÓN OKETA ALAI DANTZA TALDEA PARA LA IMPARTICIÓN DEL PROGRAMA DE ENSEÑANZA Y DIFUSIÓN DE DANZAS VASCAS-CURSO 2024-2025,
838643,NO,IGUALADA,AYUNTAMIENTO DE IGUALADA,,09/06/2025,SUBVENCION DIRECTA ASSOCIACIÓ GATS IGUALADA,SUBVENCIÓ DIRECTA ASSOCIACIÓ GATS IGUALADA
838640,NO,SIGÜENZA,AYUNTAMIENTO DE SIGÜENZA,,09/06/2025,SUBVENCIÓN NOMINATIVA A CRUZ ROJA 2025,
838637,NO,CASTELLAR DEL VALLÈS,AYUNTAMIENTO DE CASTELLAR DEL VALLÈS,,09/06/2025,ACUERDO DE 29 DE OCTUBRE DE 2024 DE SUBVENCION DIRECTA CON CONVENIO A ASSOCIACIO DE NEUROREHABILITACIO PEDIATRICA INTEGRAL SALA PUIGVERD 2024,ACORD DE 29 DE OCTUBRE DE 2024 DE SUBVENCIO DIRECTA AMB CONVENI A ASSOCIACIO DE NEUROREHABILITACIO PEDIATRICA INTEGRAL SALA PUIGVERD 2024
838636,NO,SIGÜENZA,AYUNTAMIENTO DE SIGÜENZA,,09/06/2025,SUBVENCIÓN NOMINATIVA ASOCIACIÓN JUVENIL ABRIENDO CAMINO 2025,
838635,NO,ALMASSORA,AYUNTAMIENTO DE ALMAZORA/ALMASSORA,,09/06/2025,SUBVENCIÓN NOMINATIVA 2025 UNIÓN INSTRUCTIVO MUSICAL LA ESMERALDA,
838632,NO,SIGÜENZA,AYUNTAMIENTO DE SIGÜENZA,,09/06/2025,SUBVENCIÓN NOMINATIVA CARITAS ARCIPRESTAL SIGÜENZA 2025,
838627,NO,SIGÜENZA,AYUNTAMIENTO DE SIGÜENZA,,09/06/2025,SUBVENCIÓN NOMINATIVA A CLUB DEPORTIVO SIGÜENZA 2025,
838619,NO,ALHAURÍN DE LA TORRE,AYUNTAMIENTO DE ALHAURÍN DE LA TORRE,,09/06/2025,SUBV. 2025 REAL HERMANDAD DE NUESTRO PADRE JESUS NAZARENO DEL PASO Y Mª STMA. DE LOS DOLORES,
838614,NO,SIGÜENZA,AYUNTAMIENTO DE SIGÜENZA,,09/06/2025,SUBVENCIÓN NOMINATIVA ASOCIACION DE EMPRESARIOS SEGUNTINOS 2025,
838612,NO,ALCORISA,AYUNTAMIENTO DE ALCORISA,,09/06/2025,Convenio Ayuntamiento de Alcorisa y Asociación cultural Cofradía La Sangre de Cristo,
838609,NO,LEIOA,AYUNTAMIENTO DE LEIOA,,09/06/2025,BASES REGULADORAS DE LA CONVOCATORIA DE SUBVENCIONES DE CARÁCTER ORDINARIO PARA LA ACOGIDA TEMPORAL DURANTE EL 2025 DE NIÑOS Y NIÑAS DE PAISES EN VÍAS DE DESARROLLO O QUE DE FORMA DIRECTA O INDIRECTA HAYAN SUFRIDO ALGÚN TIPO DE CATÁSTROFE,"GARAPEN-BIDEAN DAUDEN, EDO ZUZENEAN EDO ZEHARKA HONDAMENDIREN BAT IZAN DUTEN HERRIALDEETAKO HAURRAK 2025AN ALDI BATERAKO HARTZEKO OHIKO DIRU-LAGUNTZEN OINARRI ARAUTZAILEAK ETA DEIALDIA"
838608,NO,SIGÜENZA,AYUNTAMIENTO DE SIGÜENZA,,09/06/2025,SUBVENCIÓN NOMINATIVA A MOTOCLUB ALTO HENARES 2025,
838604,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON ASOCIACION CLUB TENIS DE PONTEVEDRA,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON ASOCIACION CLUB TENIS DE PONTEVEDRA
838602,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON FEDERACION GALEGA DE CICLISMO,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON FEDERACION GALEGA DE CICLISMO
838600,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON SOCIEDAD GIMNASTICA DE PONTEVEDRA,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON SOCIEDAD GIMNASTICA DE PONTEVEDRA
838598,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON FEDERACION GALLEGA DE ATLETISMO,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON FEDERACION GALLEGA DE ATLETISMO
838597,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON CLUB NATACIÓN GALAICO,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON CLUB NATACIÓN GALAICO
838595,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON CLUB PIRAGUISMO VERDUCIDO PONTILLON,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON CLUB PIRAGUISMO VERDUCIDO PONTILLON
838594,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON FUNDACION PROVINCIAL BANCO DE ALIMENTOS,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON FUNDACION PROVINCIAL BANCO DE ALIMENTOS
838593,NO,OLÈRDOLA,AYUNTAMIENTO DE OLÈRDOLA,,09/06/2025,CONVENI COL·LABORACIO CENTRE EXCURSIONISTA DEL PENEDES,
838592,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON ASOCIACION AMIZADE,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON ASOCIACION AMIZADE
838590,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON FEDERACION GALLEGA DE LUCHA,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON FEDERACION GALLEGA DE LUCHA
838588,NO,ALCORISA,AYUNTAMIENTO DE ALCORISA,,09/06/2025,Convenio subvención directa Ayuntamiento de Alcorisa y Asociación Cultural Drama de la Cruz,
838584,NO,OLÈRDOLA,AYUNTAMIENTO DE OLÈRDOLA,,09/06/2025,CONVENI COL·LABORACIO CENTRE EXCURSIONISTA DEL PENEDES,
838583,NO,AMURRIO,AYUNTAMIENTO DE AMURRIO,,09/06/2025,BECAS POR EL ESTUDIO OFICIAL DE MONITOR/A DE TIEMPO LIBRE Y DIRECTOR/A DE TIEMPO LIBRE,
838578,NO,"PINAR DE EL HIERRO, EL","AYUNTAMIENTO DE PINAR DE EL HIERRO, EL",,09/06/2025,Subvención a Zósimo Hernández Morales para el Proyecto Deportivo Temporada 2025: Mundial WRC,
838574,NO,CUARTE DE HUERVA,AYUNTAMIENTO DE CUARTE DE HUERVA,,09/06/2025,"Club Natación IZ Cuarte: vestuario, alojamiento, transporte y licencias deportivas.",
838571,NO,"VALL D'UIXÓ, LA","AYUNTAMIENTO DE VALL D'UIXÓ, LA",,09/06/2025,"Subvención nominativa a la asociación cultural ""Amics de La Vall"" para la financiación el proyecto ""Música i Paraula""",
838567,NO,PALAFRUGELL,AYUNTAMIENTO DE PALAFRUGELL,,09/06/2025,Otorgamiento de subvención directa a Asociación POTS. Aprobación.,Atorgament de subvenció directa a Associació POTS. Aprovació.
838566,NO,SANTA EULÀRIA DES RIU,AYUNTAMIENTO DE SANTA EULÀRIA DES RIU,,09/06/2025,CONVENIO DE COLABORACIÓN ENTRE EL AYUNTAMIENTO DE SANTA EULÀRIA DES RIU Y LA ASOCIACIÓN PITIUSA DE FAMILIARES DE PERSONAS CON ENFERMEDAD MENTAL (APFEM) 2024,
838565,NO,PARRES,AYUNTAMIENTO DE PARRES,,09/06/2025,"CONVOCATORIA PARA LA CONCESIÓN DE AYUDAS A ESTUDIANTES DEL CONCEJO DE PARRES UNIVERSITARIOS, DE CICLOS SUPERIORES Y MEDIOS DE FORMACIÓN PROFESIONAL Y DE BACHILLER NO IMPARTIDOS EN PARRES EN EL CURSO 2025-2026.",
838564,NO,ALCAUDETE,AYUNTAMIENTO DE ALCAUDETE,,09/06/2025,"XXV CONCURSO NACIONAL DE PINTURA RAPIDA ""CIUDAD DE ALCAUDETE""",
838563,NO,ALBACETE,AYUNTAMIENTO DE ALBACETE,,09/06/2025,"Convocatoria de Subvenciones para “entidades sin ánimo de lucro deporte adaptado para personas con discapacidad, temporada 2024/2025”",
838562,NO,VILLANUEVA DE LOS CASTILLEJOS,AYUNTAMIENTO DE VILLANUEVA DE LOS CASTILLEJOS,,09/06/2025,"CONVOCATORIA DE AYUDAS Y SUBVENCIONES A: PERSONAS CON DISCAPACIDAD, IBI, PRÁCTICAS EXTRACURRICULARES, ADQUISICIÓN 1º VIVIENDA Y AYUDAS A EMPRENDEDORES",
838561,NO,ANTEQUERA,EXCMO. AYUNTAMIENTO DE ANTEQUERA,,09/06/2025,CONCESIÓN SUBVENCIÓN DIRECTA NOMINATIVA IGNACIO CARRASCO VERGARA - GASTOS ORGANIZACIÓN XXXI CONCURSO NACIONAL DE SALTOS HÍPICA CIUDAD DE ANTEQUERA 2025,
838560,NO,CASTELLBISBAL,AYUNTAMIENTO DE CASTELLBISBAL,,09/06/2025,Subvenciones a partidos políticos-Grupo municipal Junts per Catalunya Castellbisbal anualidad 2025 (2024/5/GGB),
838559,NO,SANT JOAN DE VILATORRADA,AYUNTAMIENTO DE SANT JOAN DE VILATORRADA,,09/06/2025,"CONVOCATORIA DE BECAS ESCOLARES 2 CICLO, EDUCACION PRIMARIA Y ESO, CURSO 2025-26",
838557,NO,PALAFRUGELL,AYUNTAMIENTO DE PALAFRUGELL,,09/06/2025,Subvención directa a la Asociación de Vecinos y Amigos de Tamariu anualidad 2025,Subvenció directa a l'Associació de Veïns i Amics de Tamariu anualitat 2025
838556,NO,PALAMÓS,AYUNTAMIENTO DE PALAMÓS,,09/06/2025,CONVOCATORIA II BIENAL DE ARTE EZEQUIEL TORROELLA,CONVOCATÒRIA II BIENAL D'ART EZEQUIEL TORROELLA
838555,NO,BENIMODO,AYUNTAMIENTO DE BENIMODO,,09/06/2025,SUBVENCIÓN NOMINATIVA CLUB DE PÁDEL,SUBVENCIÓ NOMINATIVA CLUB DE PÀDEL
838553,NO,TARRAGONA,AYUNTAMIENTO DE TARRAGONA,,09/06/2025,"Subvención nominativa a la entidad ASSOCIACIÓ DE CARDIOPATIES CONGÈNITES – AACIC para el desarrollo del “Casal d’estiu adaptat”, año 2025","Subvenció nominativa a l’entitat ASSOCIACIÓ DE CARDIOPATIES CONGÈNITES – AACIC per al desenvolupament del “Casal d’estiu adaptat”, any 2025"
838552,NO,TORDERA,AYUNTAMIENTO DE TORDERA,,09/06/2025,Convocatoria de subvenciones destinadas al concurso de diseño del logotipo / imagen gráfica del vaso de festividades locales de Tordera para el año 2025.,Convocatòria de subvencions destinades al concurs de disseny del logotip/imatge gràfica del got de festivitats locals de Tordera per a l'any 2025.
838551,NO,HUELVA,AYUNTAMIENTO DE HUELVA,,09/06/2025,CONVENIO DE COLABORACION ENTRE EL EXCMO. AYUNTAMIENTO DE HUELVA Y LA ASOCIACIÓN HUELVA ROCK 2025,
838549,NO,BENIMODO,AYUNTAMIENTO DE BENIMODO,,09/06/2025,SUBVENCIÓN NOMINATIVA ASOCIACIÓN DE AMAS DE CASA,SUBVENCIÓ NOMINATIVA ASSOCIACIÓ AMES DE CASA
838545,NO,OÑATI,AYUNTAMIENTO DE OÑATI,,09/06/2025,Convocatoria para el año 2025 de subvenciones con cargo a los programas gestionados por el Departamento de Euskera.,Euskara Departamentuak kudeatutako programen kontura emango diren dirulaguntzen 2025eko deialdia.
838543,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON ASOCIACION DE EMPRESARIOS DE PONTEVEDRA,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON ASOCIACION DE EMPRESARIOS DE PONTEVEDRA
838542,NO,SANT FELIU DE GUÍXOLS,AYUNTAMIENTO DE SANT FELIU DE GUIXOLS,,09/06/2025,Subvención directa Colla Gegantera Ganxona Actividades y funcionamiento X2025005266,Subvenció directa Colla Gegantera Ganxona Activitats i funcionament X2025005266
838541,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON ASOC DE FAMILIARES Y AMIGOS DE ENFERMOS PSIQUICOS ALBA,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON ASOC DE FAMILIARES Y AMIGOS DE ENFERMOS PSIQUICOS ALBA
838540,NO,"PALMAS DE GRAN CANARIA, LAS",AYUNTAMIENTO DE LAS PALMAS DE GRAN CANARIA,,09/06/2025,"RES DE LA PRESIDENCIA DEL IMD NUM 265, 23/05/25 POR LA QUE SE RESUELVE AUTORIZAR Y DISPONER EL GASTO, CONCEDER LA SUBV NOM AL CLUB VOLEIBOL SAN ROQUE POR SU PARTICIPACION O PARTICIONES EN COMPETICIONES OFICIALES EN LA TEMPORADA 2024/2025",
838539,NO,VITORIA-GASTEIZ,AYUNTAMIENTO DE VITORIA-GASTEIZ,,09/06/2025,"CONVENIO QUE INSTRUMENTA UNA SUBVENCIÓN NOMINATIVA A FAVOR DE LA CÁMARA DE COMER-CIO, INDUSTRIA Y SERVICIOS DE ÁLAVA, PARA EL DESARROLLO DE LOS  PREMIOS VISUAL SARIAK , AÑO 2025",
838538,NO,TORIJA,AYUNTAMIENTO DE TORIJA,,09/06/2025,CONVOCATORIA DE AYUDAS PARA BANCO DE LIBROS MUNICIPAL PARA EL ALUMNADO DE 2ºCICLO DE EDUCACIÓN INFANTIL Y 1º Y 2º CURSO DE EDUCACIÓN PRIMARIA. 2025-2026,
838537,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON CLUB CISNE DE BALONMANO,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON CLUB CISNE DE BALONMANO
838536,NO,HUELVA,AYUNTAMIENTO DE HUELVA,,09/06/2025,Convenio de colaboración con la Hermandad de Emigrantes de Ntra. Sra. del Rocío de Huelva para los actos del Rosario Diocesano de las Hermandades Rocieras de Huelva 2025,
838535,NO,VILANOVA I LA GELTRÚ,AYUNTAMIENTO DE VILANOVA I LA GELTRÚ,,09/06/2025,CONVOCATORIA 2025 SUBVENCIONES RÉGIMEN CONCURRENCIA COMPETITIVA DIRIGIDAS A CENTROS DOCENTES SOSTENIDOS CON FONDOS PÚBLICOS DE EDUCACIÓN SECUNDARIA OBLIGATORIA DE VILANOVA I LA GELTRÚ PARA REALIZACIÓN DE SALIDAS DENTRO DEL ÁMBITO DE LA MEMORIA HISTORICA,CONVOCATÒRIA 2025 DE SUBVENCIONS EN RÈGIM DE CONCURRÈNCIA COMPETITIVA ADREÇADES ALS CENTRES DOCENTS SOSTINGUTS AMB FONS PÚBLICS D’EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA DE VILANOVA I LA GELTRÚ PER A LA REALITZACIÓ DE SORTIDES DINS L´AMBIT DE LA MEMÒRIA HISTÒRICA
838533,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON CLUB BALONCESTO ARXIL DE PONTEVEDRA,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON CLUB BALONCESTO ARXIL DE PONTEVEDRA
838531,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON ESCOLA XADREZ DE PONTEVEDRA,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON ESCOLA XADREZ DE PONTEVEDRA
838530,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON ASOCIACIÓN EUROPEA DOS CAMIÑOS DE SANTIAGO,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON ASOCIACIÓN EUROPEA DOS CAMIÑOS DE SANTIAGO
838529,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON FEDERACION GALLEGA DE PIRAGUISMO PONTEVEDRA,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON FEDERACION GALLEGA DE PIRAGUISMO PONTEVEDRA
838528,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON CLUB CISNE DE BALONMANO,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON CLUB CISNE DE BALONMANO
838527,NO,ALBACETE,AYUNTAMIENTO DE ALBACETE,,09/06/2025,Convocatoria de Subvenciones para Escuelas de Promoción Deportivas 2024/2025.,
838526,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON CONSORCIO UNIVERSITARIO DEL CENTRO ASOCIADO DE LA UNED EN PONTEVEDRA,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON CONSORCIO UNIVERSITARIO DEL CENTRO ASOCIADO DE LA UNED EN PONTEVEDRA
838525,NO,"PALMAS DE GRAN CANARIA, LAS",AYUNTAMIENTO DE LAS PALMAS DE GRAN CANARIA,,09/06/2025,"RES DE LA PRESIDENCIA DEL IMD NUM 263/2025, 23/05/25, POR LA SE AUTORIZA Y DISPONE EL GASTO, SE CONCEDE LA SUBV NOMINATIVA AL CLUB DEPORTIVO HEIDELBERG, POR SU PARTICIPACION EN COMPETICION O COMPETICIONES OFICIALES",
838524,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON DOWN PONTEVEDRA XUNTOS ASOC SINDROME DE DOWN,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON DOWN PONTEVEDRA XUNTOS ASOC SINDROME DE DOWN
838523,NO,BENIMODO,AYUNTAMIENTO DE BENIMODO,,09/06/2025,SUBVENCIÓN NOMINATIVA ASOCIACIÓN DE JUBILADOS Y PENSIONISTAS,SUBVENCIÓ NOMINATIVA ASSOCIACIÓ DE JUBILATS I PENSIONISTES
838522,NO,MASSAMAGRELL,AYUNTAMIENTO DE MASSAMAGRELL,,09/06/2025,SUBVENCIÓN NOMINATIVA DE LOS PRESUPUESTOS 2024 DEL AYUNTAMIENTO DE MASSAMAGRELL A CARITAS PARROQUIAL  (Ex: 2044/2024),
838521,NO,PONTEVEDRA,AYUNTAMIENTO DE PONTEVEDRA,,09/06/2025,CONVENIO DE COLABORACIÓN DEL AYUNTAMIENTO DE PONTEVEDRA CON FANPA PONTEVEDRA,CONVENIO DE COLABORACIÓN DO CONCELLO DE PONTEVEDRA CON FANPA PONTEVEDRA
838520,NO,SANT FELIU DE GUÍXOLS,AYUNTAMIENTO DE SANT FELIU DE GUIXOLS,,09/06/2025,Subvención directa a la Associació de comerciants Sant Feliu de Guíxols Plan de dinamización comercial 2025 X2025003534,Subvenció directa a l’Associació de comerciants Sant Feliu de Guíxols Pla de dinamització comercial 2025 X2025003534
